stock,invested_amount,days,percentage_change,risk
4,1077.59,131,0.58218,5
14,3530.2,8,-0.00245,1
20,1174.23,176,0.26443,5
20,6472.6,36,0.04448,3
13,7061.27,15,0.0468,3
7,9176.05,119,-0.39528,5
12,4277.47,62,0.31792,5
15,1268.11,25,-0.01886,2
20,6562.39,99,0.22998,5
12,2023.58,41,0.19866,5
11,8852.88,6,0.08445,4
5,7356.76,96,0.34958,5
10,6162.38,8,0.03423,3
19,3583.78,113,0.32951,5
8,7867.83,139,0.5744,5
15,747.36,36,-0.06512,3
20,2838.58,9,-0.08614,4
19,5292.45,118,0.09645,4
7,6266.01,61,0.18895,5
15,2306.26,141,-0.00133,1
12,3260.12,8,-0.07538,4
6,4331.3,8,0.07155,4
3,518.57,139,-0.01444,2
2,9881.07,58,0.12473,4
12,7705.95,22,0.20114,5
18,7559.66,40,0.06234,3
19,7189.11,170,0.27747,5
1,1064.88,146,0.47017,5
8,8725.23,161,-0.1177,4
16,9518.33,134,0.14711,4
16,3255.62,177,0.17687,5
17,1397.17,172,0.3852,5
2,7154.78,84,-0.07792,4
2,4513.02,73,-0.10234,4
15,4297.23,8,0.03191,3
3,1683.91,8,-0.09798,4
17,3725.2,60,0.20624,5
10,2255.51,149,-0.17004,5
1,7381.17,109,-0.12213,4
4,4775.2,118,-0.1553,5
5,6874.06,33,0.22961,5
15,1586.16,98,0.09627,4
12,3489.85,6,-0.04441,3
19,6466.82,10,0.04032,3
1,3566.77,51,-0.15067,5
20,2904.74,159,0.10719,4
17,4975.68,138,0.05024,3
13,8761.19,111,-0.25563,5
4,2117.24,18,-0.22815,5
2,769.76,25,0.05332,3
15,7311.37,94,0.16746,5
17,7491.01,89,-0.05585,3
17,3811.82,109,0.18394,5
11,503.56,153,0.44987,5
7,6885.32,84,-0.32227,5
1,4592.01,90,0.43068,5
2,2315.25,98,0.39114,5
13,9587.28,81,0.04604,3
7,5986.07,104,-0.71834,5
12,7684.89,69,0.14202,4
17,6886.81,91,0.03289,3
5,8978.93,81,0.64473,5
15,3253.81,143,0.04469,3
12,1333.84,153,-0.00497,1
17,6468.01,78,0.08145,4
15,7389.18,125,-0.01085,2
7,7995.79,177,-0.37427,5
20,5821.06,33,-0.03385,3
15,2263.78,103,0.18159,5
9,3326.51,138,0.58115,5
8,5859.61,50,-0.01371,2
14,1226.73,35,0.12668,4
18,6113.18,47,0.01144,2
18,1143.5,162,0.14451,4
17,9456.39,175,0.1911,5
15,711.29,145,-0.01948,2
6,2873.46,19,-0.17471,5
3,3754.83,127,0.52025,5
4,5614.16,75,0.09374,4
11,3501.96,53,-0.20748,5
1,1938.91,138,-0.1212,4
13,9273.9,172,0.24222,5
14,5308.44,152,0.14998,4
6,6605.35,116,0.18282,5
2,4136.63,70,-0.03149,3
18,9638.73,63,0.18426,5
15,5420.91,29,-0.04881,3
8,5913.63,42,0.09124,4
19,2629.75,15,-0.09388,4
17,2325.69,88,-0.0558,3
20,8547.48,104,0.20492,5
18,2866.73,147,0.249,5
19,2380.2,94,0.00247,1
19,6401.79,101,-0.06818,3
4,6602.23,156,-0.39252,5
20,2295.01,13,-0.04009,3
7,7329.72,57,-0.11007,4
10,6322.66,81,0.19787,5
12,4192.18,113,-0.16387,5
8,7160.72,160,0.1103,4
14,6878.1,40,0.06305,3
19,9421.82,174,0.00415,1
9,7747.93,14,-0.16358,5
1,2908.08,81,0.43505,5
16,2771.35,132,-0.11916,4
20,7500.05,78,-0.0147,2
2,2273.29,96,0.39865,5
1,1452.91,123,-0.52556,5
4,4374.58,68,0.02909,2
20,8120.23,65,-0.11682,4
6,7367.16,156,0.41609,5
15,9708.3,38,0.19234,5
12,2841.75,179,-0.09568,4
6,1904.84,146,1.481,5
17,996.82,179,-0.08758,4
12,4569.12,24,0.2468,5
14,3908.2,85,0.19718,5
8,3601.95,158,0.502,5
18,4139.14,111,0.06148,3
6,8592.8,78,0.44486,5
19,9119.71,66,0.14586,4
10,5852.37,124,-0.1121,4
10,9797.58,65,-0.30391,5
3,3896.76,135,-0.0383,3
3,3391.58,96,0.45622,5
12,8501.61,71,0.19882,5
13,8685.93,117,0.0438,3
19,5369.13,115,-0.05159,3
3,5048.2,25,-0.00347,1
13,7380.88,41,-0.27526,5
17,3036.9,31,0.10214,4
20,2637.51,25,0.02909,2
7,7742.97,170,0.5844,5
16,2252.33,83,0.02989,2
2,4485.44,30,0.08512,4
14,6644.72,48,-0.03364,3
6,9997.94,134,0.52737,5
6,8605.13,157,0.96129,5
5,9357.64,150,-0.48215,5
17,8813.7,72,0.24538,5
15,4893.51,178,0.2704,5
13,3813.46,110,0.16866,5
20,6116.51,52,0.02581,2
2,7554.44,84,-0.12559,4
3,7485.65,67,0.11955,4
18,7026.68,97,0.18966,5
18,7972.59,26,0.05486,3
9,4060.13,67,0.06274,3
15,8525.92,180,0.07204,4
19,4514.11,147,-0.32185,5
16,9450.87,171,0.08668,4
3,1728.23,92,0.32378,5
5,1559.09,34,-0.42895,5
8,7134.0,136,0.14598,4
4,9921.74,24,0.13202,4
13,1411.0,168,-0.13918,4
3,8416.74,148,0.02269,2
20,5377.41,123,-0.01648,2
19,1692.13,128,-0.02147,2
20,3424.63,114,-0.17672,5
7,8185.65,64,-0.15093,5
1,9369.69,98,0.079,4
6,7656.76,22,0.15157,5
15,4393.09,146,0.06107,3
1,7571.13,17,-0.09924,4
6,9795.93,152,-0.09104,4
16,7710.16,31,-0.01404,2
7,7627.44,67,-0.03564,3
17,7297.49,21,0.072,4
16,7684.34,99,0.18126,5
17,9030.19,20,-0.00113,1
5,1733.03,30,-0.36018,5
13,3075.22,145,0.7316,5
6,4683.7,154,-0.19572,5
14,5515.37,93,0.00648,1
6,9260.63,37,0.14877,4
3,684.23,84,-0.05295,3
3,1343.62,67,0.36568,5
16,8671.27,178,0.2351,5
19,9923.91,42,0.30718,5
1,1715.54,56,0.16356,5
12,8789.52,38,0.23595,5
10,4646.94,90,0.29478,5
18,6638.46,33,0.06263,3
7,6372.4,57,-0.18753,5
12,8422.4,124,0.3561,5
4,5344.84,50,-0.1781,5
17,7779.42,158,0.04487,3
8,4222.6,30,0.03774,3
13,1330.51,18,-0.30454,5
19,7495.56,6,-0.05072,3
1,5174.57,62,-0.16735,5
8,5262.49,33,-0.06006,3
4,5970.38,162,0.2866,5
6,6504.23,180,-1.03458,5
11,8158.09,51,0.07946,4
6,861.21,30,0.12098,4
5,9812.62,129,0.14295,4
13,6223.8,119,0.21755,5
9,8252.15,45,0.16484,5
3,5589.66,169,0.25896,5
7,5154.56,89,0.59988,5
6,6719.48,5,0.05487,3
7,9028.07,49,-0.00485,1
11,7047.75,36,0.37996,5
9,1967.69,15,0.15285,5
16,8051.34,176,0.14982,4
15,2330.54,141,0.0454,3
7,8967.55,55,0.64716,5
19,7720.35,74,0.03352,3
6,1631.44,127,0.51586,5
20,888.75,128,0.34736,5
16,3513.4,146,0.0246,2
1,3354.48,33,0.14772,4
20,1728.16,124,-0.01052,2
17,5059.8,120,-0.06094,3
2,7868.14,71,0.06423,3
3,2362.31,6,0.07519,4
14,5501.72,125,0.40831,5
17,8418.08,69,0.11829,4
7,1595.54,60,0.0393,3
19,9410.73,44,0.24232,5
7,3373.95,92,-0.51939,5
17,2220.88,96,0.05782,3
13,4804.81,102,0.05797,3
18,3706.05,84,0.09875,4
7,9514.64,144,-0.67507,5
19,6761.16,114,0.10883,4
8,1089.33,170,0.09099,4
13,9632.72,68,-0.17458,5
1,4437.29,24,0.04178,3
7,1498.42,43,-0.2219,5
10,6130.9,153,-0.16585,5
8,6444.49,84,0.01438,2
18,9853.36,87,0.01262,2
19,8061.48,122,-0.06483,3
18,2342.21,64,0.1598,5
17,6612.47,7,-0.02468,2
14,665.2,173,0.0128,2
16,8845.03,91,-0.0214,2
16,1024.79,105,0.13226,4
20,3216.95,112,0.07211,4
16,6415.19,14,-0.04591,3
1,7206.35,150,-0.32108,5
14,4349.22,5,-0.00684,1
2,7595.63,117,0.01675,2
20,4545.16,31,-0.01867,2
9,5431.52,113,0.37513,5
9,524.3,128,0.52735,5
7,7934.06,171,-0.43024,5
8,7010.03,45,0.02926,2
5,4632.9,163,-0.32896,5
9,5211.84,176,0.42742,5
9,9056.42,83,0.04682,3
6,2809.02,99,0.647,5
3,820.97,13,-0.05009,3
11,8621.91,8,0.03505,3
15,6280.68,103,0.08666,4
20,1397.09,37,-0.03481,3
15,871.0,154,0.31542,5
3,9340.72,174,-0.0429,3
17,8897.78,39,0.02604,2
20,4028.68,146,0.34764,5
18,8824.92,19,-0.00499,1
8,2554.38,77,-0.00531,1
8,7161.0,174,0.35268,5
1,6235.75,36,0.62189,5
11,7826.29,72,0.00529,1
11,8709.69,160,0.63878,5
15,3292.02,111,0.0785,4
1,5969.15,44,0.13915,4
9,8155.87,174,0.24895,5
8,9437.07,150,0.06091,3
3,2728.04,22,0.09912,4
6,9132.12,170,0.33906,5
5,5042.11,43,-0.31541,5
10,678.84,130,0.33337,5
9,9237.75,148,-0.19591,5
4,5288.86,9,-0.10845,4
18,8101.51,48,0.08893,4
20,4400.37,92,-0.01889,2
17,5330.52,126,0.10667,4
3,6894.19,34,-0.14261,4
17,1392.15,123,0.26147,5
10,5947.58,105,0.79883,5
16,6430.3,133,-0.00563,1
8,6565.02,110,-0.05042,3
2,5312.8,29,0.18562,5
15,4146.94,150,0.05589,3
13,2323.46,107,0.33763,5
2,2027.75,13,0.03021,3
9,6383.72,118,0.42345,5
7,2988.6,180,-0.95916,5
9,7363.6,123,0.42922,5
5,3263.17,160,0.74685,5
9,1150.99,179,-0.35528,5
10,930.86,46,-0.07981,4
7,4544.19,148,-0.72402,5
13,7632.37,122,-0.72487,5
5,1574.01,40,1.04576,5
4,6083.85,61,0.13853,4
2,1822.55,66,-0.02764,2
16,4828.6,80,-0.02479,2
1,9116.84,15,-0.2972,5
18,1247.32,158,0.23452,5
5,9662.03,64,0.58492,5
18,6650.03,78,0.1464,4
8,2589.97,5,-0.00592,1
9,6768.37,23,0.18126,5
16,3956.14,72,0.19087,5
9,9065.93,170,-0.70427,5
7,3294.77,123,-0.12051,4
12,9681.4,73,0.27647,5
7,4880.44,96,0.77067,5
16,7500.97,163,0.32796,5
16,4619.82,171,0.29104,5
7,7617.23,61,-0.48486,5
12,3867.39,149,0.0327,3
10,5001.23,16,-0.20238,5
6,6618.18,67,0.33114,5
17,4141.31,163,0.20211,5
13,3722.58,180,0.60509,5
2,928.47,159,-0.36026,5
12,565.49,28,-0.15621,5
20,1426.58,120,0.06538,3
14,598.73,23,-0.00638,1
7,4666.75,60,0.09308,4
20,8343.94,48,-0.35017,5
12,7469.81,76,0.10623,4
4,1810.59,66,0.07507,4
1,7692.93,155,0.10497,4
7,4208.57,170,0.27324,5
6,5597.3,173,0.15834,5
19,2306.96,134,-0.33123,5
6,2370.74,111,0.75148,5
19,6633.94,43,-0.10419,4
5,720.21,117,-0.11435,4
13,9859.36,41,0.24653,5
17,7259.49,32,0.06021,3
4,7084.51,122,0.32403,5
14,6508.82,51,-0.03798,3
7,6461.38,153,1.07289,5
17,6733.5,124,-0.11201,4
18,8483.43,162,0.23652,5
3,8750.75,129,-0.16175,5
4,666.33,7,0.01843,2
17,2485.37,44,0.10859,4
6,3764.67,48,-0.14415,4
20,5069.75,70,0.1918,5
7,4991.76,26,0.13267,4
5,4676.28,163,0.99569,5
11,1941.0,173,0.02703,2
3,9747.47,41,-0.09376,4
3,1215.71,5,0.00952,1
5,3497.96,33,0.43972,5
19,8284.87,70,-0.13356,4
6,7838.34,174,0.08154,4
5,4395.87,35,-0.10559,4
14,8132.95,62,0.31862,5
6,4432.26,125,-0.13981,4
15,8357.19,146,0.07046,4
12,4046.31,135,0.25816,5
20,4682.39,68,0.11779,4
2,6272.78,90,-0.26159,5
16,7216.62,9,-0.01727,2
8,3464.93,62,-0.05801,3
14,9741.7,79,0.14008,4
6,5609.56,38,0.29848,5
6,4022.13,117,-0.57624,5
7,2714.89,90,-0.16502,5
16,9492.72,140,-0.13139,4
1,4216.24,63,-0.48274,5
14,3648.92,36,0.20076,5
7,3209.03,179,0.87553,5
12,8837.77,139,-0.25519,5
7,6200.31,176,-0.35812,5
12,2238.45,77,0.04762,3
15,8656.25,77,0.09968,4
9,5736.52,76,-0.13752,4
18,7267.78,13,0.0327,3
4,8604.61,140,0.09821,4
11,5152.73,18,0.17014,5
9,7539.08,91,0.16004,5
2,5086.69,23,-0.03863,3
9,1672.0,169,-0.04436,3
7,6296.04,29,-0.00428,1
7,4659.39,114,-0.16848,5
2,2699.31,131,0.24059,5
18,2870.69,159,0.25331,5
6,6392.53,73,-0.17322,5
11,516.46,106,-0.17327,5
4,4901.74,26,-0.2095,5
8,5681.95,87,0.03141,3
17,2520.58,30,0.07186,4
20,1929.62,161,-0.01116,2
1,4556.47,88,0.07353,4
3,7456.84,38,-0.07381,4
11,9685.64,16,0.1159,4
1,8285.96,55,0.18542,5
17,9764.15,81,0.12125,4
12,8981.49,134,0.31061,5
19,6999.09,145,0.00484,1
8,9595.23,96,-0.08463,4
9,9342.19,156,0.42804,5
10,894.36,141,0.41517,5
8,4855.63,42,-0.03414,3
10,8763.38,46,0.52279,5
17,4410.36,74,-0.11873,4
4,2424.8,158,-0.36473,5
2,9838.52,156,-0.02003,2
17,6291.44,147,0.03394,3
8,4769.8,155,-0.12186,4
10,6211.26,72,0.17845,5
4,1781.71,116,0.18538,5
3,6634.7,176,0.60317,5
4,8900.86,117,-0.37033,5
10,7614.45,87,-0.24466,5
1,4082.94,15,-0.03497,3
9,8727.58,64,0.03995,3
9,2357.4,154,0.71748,5
17,1120.5,156,0.03509,3
1,9070.55,90,-0.03844,3
18,8847.01,178,0.35184,5
14,8311.05,80,0.12773,4
12,9024.69,53,0.17715,5
17,3642.56,44,-0.01802,2
20,5187.63,116,0.13024,4
2,7584.53,29,0.00308,1
20,6420.74,105,0.16471,5
7,9079.13,133,-0.63136,5
20,7600.65,172,0.32112,5
17,573.69,153,0.39448,5
3,9194.07,20,-0.1416,4
15,9643.11,42,-0.02319,2
17,4936.2,100,0.23648,5
20,6214.91,175,0.16884,5
12,1220.05,160,0.5003,5
14,9701.2,166,0.24315,5
19,2518.22,102,-0.11767,4
4,2102.79,118,-0.39658,5
18,2645.57,137,0.25134,5
9,1922.41,9,0.13439,4
7,4607.57,36,0.26045,5
1,1472.29,81,0.80628,5
3,7371.84,54,0.2446,5
5,4969.44,76,-0.26804,5
8,9755.1,29,-0.07791,4
12,1861.1,156,0.25387,5
17,8981.3,163,0.23294,5
1,1379.2,36,-0.06283,3
19,6193.79,91,0.27673,5
19,2951.65,56,0.30291,5
15,9222.67,20,0.02051,2
14,6915.07,46,-0.08273,4
16,1907.95,152,0.14389,4
4,3179.35,133,-0.05826,3
13,726.46,14,0.10062,4
13,1973.82,111,-0.62516,5
12,5683.85,19,-0.02706,2
9,7573.99,85,0.06729,3
9,5753.19,14,-0.04505,3
7,2788.12,122,-0.28168,5
4,9620.46,152,0.23798,5
6,8572.67,83,-0.2527,5
1,1485.11,113,0.77743,5
1,3332.64,126,-0.18892,5
5,1416.01,67,0.17543,5
1,7052.53,49,0.20516,5
9,7808.27,46,-0.19814,5
3,7938.6,16,-0.14991,4
3,1720.54,34,0.11594,4
9,4577.16,102,0.17745,5
7,9502.51,7,0.12937,4
14,4926.6,174,-0.05187,3
13,8573.22,112,0.45069,5
17,925.28,15,-0.01065,2
20,7715.3,106,0.21494,5
8,507.43,73,-0.18259,5
1,8198.18,93,0.02059,2
4,7512.31,39,0.11389,4
12,8328.87,145,-0.03102,3
15,1441.02,99,0.30591,5
5,6605.68,39,-0.39085,5
18,7621.83,130,0.17445,5
18,5221.38,76,0.11403,4
17,4311.0,171,0.42147,5
10,5551.18,100,0.85784,5
18,870.19,99,0.00695,1
10,9735.58,93,-0.02576,2
15,8694.1,64,-0.03029,3
5,4720.95,35,0.13556,4
17,8795.03,85,0.08121,4
14,4134.95,164,-0.05458,3
12,1135.61,55,0.03329,3
11,5426.36,154,0.08093,4
18,2423.01,51,-0.01878,2
8,6254.56,33,0.12559,4
18,5769.5,102,0.11682,4
15,5295.47,108,0.25435,5
10,7063.07,159,-0.13978,4
9,5498.0,33,-0.00843,1
7,549.47,28,0.15182,5
12,4313.17,65,-0.00095,1
12,3060.63,93,-0.27316,5
1,9052.37,153,0.02828,2
20,9348.96,45,0.13552,4
14,5179.97,42,0.08246,4
3,3333.2,5,0.03896,3
4,1887.35,176,-0.30634,5
16,3028.5,117,0.20703,5
8,4386.13,71,0.09274,4
19,7099.13,129,0.18447,5
18,2222.65,92,0.2506,5
15,7054.13,32,0.09423,4
20,5695.14,158,-0.23798,5
17,7291.45,35,-0.01931,2
17,3409.68,110,0.15185,5
19,2738.22,98,-0.04497,3
13,4471.29,67,0.35899,5
4,4526.3,153,0.55617,5
14,6184.23,163,0.32578,5
9,5522.31,55,0.2643,5
16,5075.24,54,0.11378,4
6,6348.89,150,-0.81091,5
6,8890.71,5,0.0163,2
15,4386.07,108,0.26217,5
13,5191.69,31,0.09032,4
18,579.53,99,0.03853,3
15,2592.39,31,-0.13263,4
10,4162.75,141,-0.23594,5
6,3242.58,178,0.22085,5
8,1246.55,129,-0.03954,3
11,660.76,19,0.16313,5
11,6509.52,49,0.28428,5
20,625.14,72,0.27192,5
17,8783.08,59,0.05877,3
5,7769.07,159,0.00211,1
3,9242.05,174,0.44094,5
4,8906.13,41,-0.10839,4
13,5326.12,126,-0.21955,5
2,7256.65,63,-0.10859,4
8,3131.29,79,0.06804,3
11,8482.91,166,0.44105,5
4,6100.28,168,-0.283,5
6,3651.95,146,0.73881,5
1,1443.49,174,0.23396,5
5,4365.96,18,-0.18994,5
1,6969.22,57,0.02309,2
15,2338.78,149,0.3386,5
20,3183.36,135,0.09992,4
16,9385.14,92,-0.01606,2
18,5714.14,39,0.05459,3
10,4052.52,65,0.01595,2
1,4536.64,57,-0.06718,3
2,7685.64,131,0.28603,5
2,4594.82,112,-0.02855,2
17,5254.64,20,-0.04265,3
1,9936.72,125,0.89478,5
12,9540.87,148,0.57776,5
5,6031.84,143,0.76403,5
11,6081.5,11,0.01412,2
7,6907.95,14,0.36412,5
20,6888.39,55,-0.1029,4
11,7793.64,51,-0.43517,5
20,2290.32,99,0.04075,3
7,2568.31,58,0.10922,4
19,5590.38,17,0.20571,5
3,1390.6,156,0.22226,5
20,6314.78,47,0.00465,1
3,6254.65,22,-0.15359,5
10,4312.47,57,0.24661,5
1,8751.35,48,0.12789,4
10,4819.28,162,-0.48818,5
16,9518.93,114,0.07799,4
7,1820.8,166,-0.66058,5
4,9236.58,7,0.00371,1
17,653.28,39,0.15504,5
16,5974.56,111,0.01868,2
6,7540.29,174,-0.19604,5
10,8897.99,89,0.06806,3
7,8542.8,87,-0.04905,3
19,3056.57,134,-0.05379,3
9,4433.54,66,-0.29309,5
1,7606.72,30,0.07052,4
11,2252.36,154,0.9568,5
13,3879.0,15,0.06547,3
13,9705.83,21,0.01741,2
18,6001.7,23,0.08087,4
20,8407.23,161,0.12831,4
11,6785.08,131,-0.4632,5
9,2655.38,20,0.17756,5
12,2464.27,175,0.9107,5
6,1088.29,60,0.456,5
17,973.2,19,0.07952,4
13,4613.85,169,-0.50871,5
4,9506.51,155,0.76718,5
15,8503.15,98,-0.09206,4
9,9975.22,34,0.05226,3
12,6594.59,119,0.62427,5
11,807.68,21,0.08101,4
3,8062.12,18,-0.06866,3
6,4202.23,63,-0.70074,5
11,8556.77,121,0.60235,5
5,1899.71,112,0.22825,5
17,9890.54,17,0.0776,4
4,2726.61,54,-0.0617,3
5,6424.16,171,-0.72319,5
17,8814.64,54,-0.05212,3
17,7878.48,27,-0.00601,1
17,5637.8,139,0.158,5
10,9965.45,133,0.43716,5
7,3465.29,13,0.10152,4
1,2904.91,105,0.15475,5
20,8982.1,95,0.39462,5
15,2618.81,68,0.04562,3
16,1481.3,43,0.00823,1
2,3735.9,76,-0.05518,3
12,5985.41,98,-0.21861,5
5,6489.92,87,1.23956,5
9,9525.49,53,-0.32653,5
13,6460.5,27,0.14877,4
10,8089.07,118,-0.60407,5
9,5418.78,95,0.00547,1
5,1479.45,17,0.34228,5
6,1925.69,159,0.10588,4
18,4023.97,19,-0.03692,3
6,3968.58,99,-0.61436,5
5,7290.33,114,-0.5847,5
19,2025.03,33,-0.18053,5
17,7241.94,57,0.17851,5
19,5445.76,68,-0.04084,3
1,9290.51,48,-0.02688,2
4,2016.39,161,-0.54035,5
11,4051.54,110,-0.09417,4
7,8098.47,20,-0.22682,5
16,1647.89,159,0.12899,4
2,6149.47,58,0.22965,5
16,2036.96,74,0.19536,5
10,4354.76,130,-0.14268,4
17,2111.59,40,0.08572,4
9,6002.19,46,-0.25117,5
14,9858.93,139,0.39959,5
15,6520.96,173,0.14194,4
19,6373.74,161,0.29179,5
8,3843.68,144,-0.01097,2
11,7224.66,87,-0.65049,5
2,6920.61,122,0.34581,5
18,6248.48,147,0.0512,3
15,6573.36,81,0.11951,4
14,2508.04,36,0.0391,3
9,7436.38,20,0.05786,3
16,8532.34,55,0.15005,5
12,7087.5,5,-0.01869,2
12,8457.77,114,0.10826,4
10,5823.71,9,-0.26481,5
11,4411.66,29,-0.03629,3
19,3331.67,113,0.03344,3
9,4139.11,89,0.14758,4
13,3087.3,134,0.03607,3
5,7494.91,135,1.22013,5
9,4312.71,8,0.01233,2
8,3866.42,27,0.01169,2
17,6738.23,146,0.03278,3
7,6268.38,41,0.23901,5
5,8806.53,177,0.17074,5
11,7580.93,16,0.00757,1
18,3471.5,159,0.15053,5
1,5383.45,21,0.02277,2
7,9565.93,158,-0.20947,5
6,7785.0,99,0.00599,1
12,8318.57,20,0.02214,2
18,9305.67,100,0.25285,5
5,7125.52,104,0.62081,5
13,1614.11,172,-0.23457,5
18,7634.18,148,0.11965,4
9,8150.24,117,0.70102,5
7,8445.28,136,0.40206,5
2,2754.76,107,0.05949,3
6,5196.02,56,-0.00893,1
14,1235.68,154,-0.15054,5
13,845.58,153,0.84853,5
18,2258.63,169,0.06787,3
17,9506.3,41,0.17693,5
6,4444.35,22,0.03773,3
18,8227.45,66,0.11197,4
18,6134.6,29,0.09066,4
5,9386.78,16,0.13247,4
20,5678.32,132,-0.24394,5
17,9882.5,163,0.00353,1
13,7407.52,101,0.06855,3
15,9165.6,180,0.41912,5
5,7434.94,23,0.26694,5
6,5797.71,132,0.88721,5
6,2993.6,84,-0.44612,5
4,1398.16,114,0.15136,5
19,7790.66,64,0.13124,4
18,3153.41,110,0.13045,4
10,656.71,94,0.61454,5
1,9449.14,130,0.45097,5
15,4792.34,163,0.39808,5
4,8212.44,92,0.18325,5
16,9337.46,31,0.01778,2
2,603.44,11,-0.03135,3
6,5316.02,170,0.60114,5
8,2138.84,47,0.10295,4
19,5211.93,99,0.08224,4
8,1213.4,162,0.26095,5
13,5227.46,78,-0.29127,5
8,9413.44,125,0.0347,3
4,8202.94,122,-0.58818,5
16,6647.65,65,-0.12091,4
6,9238.99,111,-0.02742,2
10,1055.07,136,-0.21109,5
12,8642.26,67,-0.09125,4
1,8356.49,97,0.62815,5
13,4991.03,125,0.67678,5
16,2839.07,40,0.06417,3
16,9324.92,157,0.0023,1
6,2908.45,6,-0.01574,2
11,6236.56,27,-0.10395,4
2,9921.9,72,-0.1448,4
17,1425.41,120,0.06809,3
11,1803.34,74,0.22919,5
10,4345.25,52,-0.52444,5
3,4637.5,27,-0.14701,4
17,3286.77,135,0.13345,4
8,2589.0,126,0.09544,4
14,4310.95,134,0.20129,5
13,6983.51,180,-0.24568,5
12,5888.03,80,-0.31163,5
14,4700.32,62,0.05524,3
1,7314.16,73,-0.08918,4
5,1177.06,172,0.35303,5
18,5916.55,131,0.18945,5
8,2485.39,10,0.02059,2
16,2759.95,63,0.09555,4
14,7472.07,50,-0.09051,4
10,4328.17,66,0.1499,4
7,4678.09,170,0.81345,5
16,9792.59,34,0.11248,4
20,8950.73,44,-0.02332,2
16,9858.6,39,0.21464,5
18,1686.18,36,0.13606,4
14,9867.12,131,0.08969,4
5,2747.41,172,0.56284,5
19,7106.8,180,0.22621,5
3,909.35,144,0.73458,5
2,8334.14,41,-0.14632,4
5,3384.74,76,-0.68693,5
6,3168.64,137,-0.16408,5
10,6199.22,43,-1.03943,5
4,5805.24,97,0.17266,5
6,8531.06,22,0.04596,3
7,3210.57,5,-0.00429,1
12,5351.62,34,0.25071,5
11,1521.57,37,-0.00017,1
15,4438.57,93,0.10633,4
9,6462.14,12,0.10882,4
2,8116.18,117,0.15477,5
6,5050.45,89,0.11046,4
12,3056.43,126,0.31369,5
9,6726.24,6,-0.05371,3
12,7196.28,161,0.46213,5
14,7209.88,20,-0.09715,4
8,8540.71,80,0.03821,3
16,9838.72,101,0.1126,4
17,862.39,15,-0.10021,4
18,4563.54,38,-0.11409,4
5,9909.18,50,-0.53378,5
11,6620.73,97,-0.20883,5
12,8028.7,96,0.18114,5
13,2325.77,178,0.089,4
12,9296.11,74,0.32611,5
19,5157.0,136,0.0059,1
16,2387.65,117,0.03253,3
6,1914.81,155,1.18425,5
8,2471.78,81,-0.03694,3
2,4718.15,83,0.06725,3
5,9467.98,176,0.53512,5
3,8891.53,41,-0.03612,3
20,7577.94,167,-0.00937,1
18,1211.7,22,0.02983,2
14,2529.12,107,-0.011,2
2,3470.31,170,0.41352,5
16,8371.39,164,0.20043,5
17,7236.81,39,0.04061,3
4,1664.22,122,0.00333,1
14,9467.43,99,0.01525,2
14,4650.91,9,-0.03969,3
9,9534.52,70,-0.04039,3
16,9279.74,140,0.09942,4
7,3901.78,141,-0.31857,5
16,7408.81,24,0.07908,4
17,1399.77,146,-0.19545,5
11,9372.38,125,-0.13473,4
6,8745.58,70,0.03373,3
3,5489.36,105,0.10475,4
9,1016.78,122,0.12915,4
15,7382.49,24,0.0688,3
12,7589.28,17,0.12667,4
15,4159.36,68,0.02122,2
8,846.28,57,0.22167,5
19,4779.65,144,0.27646,5
17,5809.73,116,0.04106,3
18,3112.45,47,0.06242,3
9,6762.81,86,0.15287,5
2,8184.31,96,0.15155,5
4,6516.08,164,0.52159,5
10,2847.77,125,-0.51365,5
14,7539.8,150,0.23316,5
13,7527.24,90,0.24795,5
6,4716.3,150,1.01948,5
3,5353.46,174,0.05968,3
5,5637.7,125,0.55339,5
17,6266.08,166,0.33107,5
11,7098.94,98,0.24787,5
3,2598.28,8,-0.19604,5
7,814.42,150,0.2481,5
11,5644.07,29,-0.19397,5
3,2082.98,128,0.11496,4
19,9533.59,58,0.18645,5
17,811.14,153,0.35554,5
11,4462.3,143,-0.56789,5
10,3907.43,155,1.28155,5
19,1175.77,164,0.21144,5
7,1046.15,112,-0.073,4
13,5303.82,57,0.27941,5
1,7021.24,23,0.28658,5
6,2434.1,47,0.18508,5
12,6151.49,57,0.03429,3
20,7538.49,41,-0.05394,3
4,4462.02,133,0.17233,5
9,2337.95,17,-0.16316,5
16,8507.62,108,0.11939,4
3,6638.89,115,0.46164,5
1,1722.66,66,0.4122,5
12,3290.9,33,0.13564,4
4,4524.38,103,0.29425,5
16,1397.29,35,0.05226,3
2,3659.54,36,0.09148,4
16,6537.07,98,0.28521,5
9,6043.14,66,-0.06739,3
17,6010.84,102,-0.11332,4
16,8628.17,124,0.25242,5
11,3301.57,15,-0.01425,2
15,5213.9,25,-0.03953,3
1,4519.19,156,0.45673,5
2,4766.19,41,-0.07958,4
9,8039.59,110,0.23697,5
3,7837.95,122,0.33916,5
15,5119.0,46,0.08654,4
9,6695.7,121,0.59241,5
13,8645.86,151,0.3279,5
1,3191.18,161,-0.03459,3
15,2456.56,88,0.15867,5
17,4976.84,51,0.15856,5
1,8151.57,57,0.43962,5
